Orthogroup	PV_ATCC8482	PV_ATCC8482_copy
OG0001920_1	PV_ATCC8482_01971	PV_ATCC8482_copy_01971
OG0001921_1	PV_ATCC8482_01972	PV_ATCC8482_copy_01972
OG0001922_1	PV_ATCC8482_01973	PV_ATCC8482_copy_01973
OG0001923_1	PV_ATCC8482_01974	PV_ATCC8482_copy_01974
OG0001924_1	PV_ATCC8482_01975	PV_ATCC8482_copy_01975
OG0001925_1	PV_ATCC8482_01976	PV_ATCC8482_copy_01976
OG0001926_1	PV_ATCC8482_01977	PV_ATCC8482_copy_01977
OG0001927_1	PV_ATCC8482_01978	PV_ATCC8482_copy_01978
OG0001928_1	PV_ATCC8482_01979	PV_ATCC8482_copy_01979
OG0001929_1	PV_ATCC8482_01980	PV_ATCC8482_copy_01980
OG0001930_1	PV_ATCC8482_01981	PV_ATCC8482_copy_01981
OG0001931_1	PV_ATCC8482_01982	PV_ATCC8482_copy_01982
OG0001932_1	PV_ATCC8482_01983	PV_ATCC8482_copy_01983
OG0001933_1	PV_ATCC8482_01984	PV_ATCC8482_copy_01984
OG0001934_1	PV_ATCC8482_01985	PV_ATCC8482_copy_01985
OG0001935_1	PV_ATCC8482_01986	PV_ATCC8482_copy_01986
OG0001936_1	PV_ATCC8482_01987	PV_ATCC8482_copy_01987
OG0001937_1	PV_ATCC8482_01988	PV_ATCC8482_copy_01988
OG0001938_1	PV_ATCC8482_01989	PV_ATCC8482_copy_01989
OG0001939_1	PV_ATCC8482_01991	PV_ATCC8482_copy_01991
OG0001940_1	PV_ATCC8482_01992	PV_ATCC8482_copy_01992
OG0001941_1	PV_ATCC8482_01993	PV_ATCC8482_copy_01993
OG0001942_1	PV_ATCC8482_01994	PV_ATCC8482_copy_01994
OG0001943_1	PV_ATCC8482_01995	PV_ATCC8482_copy_01995
OG0001944_1	PV_ATCC8482_01996	PV_ATCC8482_copy_01996
OG0001945_1	PV_ATCC8482_01997	PV_ATCC8482_copy_01997
OG0001946_1	PV_ATCC8482_01998	PV_ATCC8482_copy_01998
OG0001947_1	PV_ATCC8482_01999	PV_ATCC8482_copy_01999
OG0001948_1	PV_ATCC8482_02000	PV_ATCC8482_copy_02000
OG0001949_1	PV_ATCC8482_02001	PV_ATCC8482_copy_02001
OG0001950_1	PV_ATCC8482_02002	PV_ATCC8482_copy_02002
OG0001951_1	PV_ATCC8482_02003	PV_ATCC8482_copy_02003
OG0001952_1	PV_ATCC8482_02004	PV_ATCC8482_copy_02004
OG0001953_1	PV_ATCC8482_02005	PV_ATCC8482_copy_02005
OG0001954_1	PV_ATCC8482_02006	PV_ATCC8482_copy_02006
OG0001955_1	PV_ATCC8482_02007	PV_ATCC8482_copy_02007
OG0001956_1	PV_ATCC8482_02009	PV_ATCC8482_copy_02009
OG0001957_1	PV_ATCC8482_02010	PV_ATCC8482_copy_02010
OG0001958_1	PV_ATCC8482_02011	PV_ATCC8482_copy_02011
OG0001959_1	PV_ATCC8482_02012	PV_ATCC8482_copy_02012
OG0001960_1	PV_ATCC8482_02013	PV_ATCC8482_copy_02013
OG0001961_1	PV_ATCC8482_02014	PV_ATCC8482_copy_02014
OG0001962_1	PV_ATCC8482_02015	PV_ATCC8482_copy_02015
OG0001963_1	PV_ATCC8482_02016	PV_ATCC8482_copy_02016
OG0001964_1	PV_ATCC8482_02017	PV_ATCC8482_copy_02017
OG0001965_1	PV_ATCC8482_02018	PV_ATCC8482_copy_02018
OG0001966_1	PV_ATCC8482_02019	PV_ATCC8482_copy_02019
OG0001967_1	PV_ATCC8482_02020	PV_ATCC8482_copy_02020
OG0001968_1	PV_ATCC8482_02021	PV_ATCC8482_copy_02021
OG0001969_1	PV_ATCC8482_02022	PV_ATCC8482_copy_02022
OG0001970_1	PV_ATCC8482_02023	PV_ATCC8482_copy_02023
OG0001971_1	PV_ATCC8482_02024	PV_ATCC8482_copy_02024
OG0001972_1	PV_ATCC8482_02025	PV_ATCC8482_copy_02025
OG0001973_1	PV_ATCC8482_02026	PV_ATCC8482_copy_02026
OG0001974_1	PV_ATCC8482_02027	PV_ATCC8482_copy_02027
OG0001975_1	PV_ATCC8482_02028	PV_ATCC8482_copy_02028
OG0001976_1	PV_ATCC8482_02029	PV_ATCC8482_copy_02029
OG0001977_1	PV_ATCC8482_02030	PV_ATCC8482_copy_02030
OG0001978_1	PV_ATCC8482_02031	PV_ATCC8482_copy_02031
OG0001979_1	PV_ATCC8482_02032	PV_ATCC8482_copy_02032
OG0001980_1	PV_ATCC8482_02033	PV_ATCC8482_copy_02033
OG0001981_1	PV_ATCC8482_02034	PV_ATCC8482_copy_02034
OG0001982_1	PV_ATCC8482_02035	PV_ATCC8482_copy_02035
OG0001983_1	PV_ATCC8482_02036	PV_ATCC8482_copy_02036
OG0001984_1	PV_ATCC8482_02037	PV_ATCC8482_copy_02037
OG0001985_1	PV_ATCC8482_02038	PV_ATCC8482_copy_02038
OG0001986_1	PV_ATCC8482_02039	PV_ATCC8482_copy_02039
OG0001987_1	PV_ATCC8482_02040	PV_ATCC8482_copy_02040
OG0001988_1	PV_ATCC8482_02041	PV_ATCC8482_copy_02041
OG0001989_1	PV_ATCC8482_02042	PV_ATCC8482_copy_02042
OG0001990_1	PV_ATCC8482_02043	PV_ATCC8482_copy_02043
OG0001991_1	PV_ATCC8482_02044	PV_ATCC8482_copy_02044
OG0001992_1	PV_ATCC8482_02045	PV_ATCC8482_copy_02045
OG0001993_1	PV_ATCC8482_02046	PV_ATCC8482_copy_02046
OG0001994_1	PV_ATCC8482_02047	PV_ATCC8482_copy_02047
OG0001995_1	PV_ATCC8482_02048	PV_ATCC8482_copy_02048
OG0001996_1	PV_ATCC8482_02049	PV_ATCC8482_copy_02049
OG0001997_1	PV_ATCC8482_02050	PV_ATCC8482_copy_02050
OG0001998_1	PV_ATCC8482_02051	PV_ATCC8482_copy_02051
OG0001999_1	PV_ATCC8482_02052	PV_ATCC8482_copy_02052
OG0002000_1	PV_ATCC8482_02053	PV_ATCC8482_copy_02053
OG0002001_1	PV_ATCC8482_02054	PV_ATCC8482_copy_02054
OG0002002_1	PV_ATCC8482_02055	PV_ATCC8482_copy_02055
OG0002003_1	PV_ATCC8482_02056	PV_ATCC8482_copy_02056
OG0002004_1	PV_ATCC8482_02057	PV_ATCC8482_copy_02057
OG0002005_1	PV_ATCC8482_02058	PV_ATCC8482_copy_02058
OG0002006_1	PV_ATCC8482_02059	PV_ATCC8482_copy_02059
OG0002007_1	PV_ATCC8482_02060	PV_ATCC8482_copy_02060
OG0002008_1	PV_ATCC8482_02061	PV_ATCC8482_copy_02061
OG0002009_1	PV_ATCC8482_02062	PV_ATCC8482_copy_02062
OG0002010_1	PV_ATCC8482_02063	PV_ATCC8482_copy_02063
OG0002011_1	PV_ATCC8482_02064	PV_ATCC8482_copy_02064
OG0002012_1	PV_ATCC8482_02065	PV_ATCC8482_copy_02065
OG0002013_1	PV_ATCC8482_02071	PV_ATCC8482_copy_02071
OG0002014_1	PV_ATCC8482_02072	PV_ATCC8482_copy_02072
OG0002015_1	PV_ATCC8482_02073	PV_ATCC8482_copy_02073
OG0002016_1	PV_ATCC8482_02074	PV_ATCC8482_copy_02074
OG0002017_1	PV_ATCC8482_02075	PV_ATCC8482_copy_02075
OG0002018_1	PV_ATCC8482_02076	PV_ATCC8482_copy_02076
OG0002019_1	PV_ATCC8482_02077	PV_ATCC8482_copy_02077
OG0002020_1	PV_ATCC8482_02078	PV_ATCC8482_copy_02078
OG0002021_1	PV_ATCC8482_02080	PV_ATCC8482_copy_02080
OG0002022_1	PV_ATCC8482_02081	PV_ATCC8482_copy_02081
OG0002023_1	PV_ATCC8482_02082	PV_ATCC8482_copy_02082
OG0002024_1	PV_ATCC8482_02083	PV_ATCC8482_copy_02083
OG0002025_1	PV_ATCC8482_02084	PV_ATCC8482_copy_02084
OG0002026_1	PV_ATCC8482_02085	PV_ATCC8482_copy_02085
OG0002027_1	PV_ATCC8482_02086	PV_ATCC8482_copy_02086
OG0002028_1	PV_ATCC8482_02087	PV_ATCC8482_copy_02087
OG0002029_1	PV_ATCC8482_02088	PV_ATCC8482_copy_02088
OG0002030_1	PV_ATCC8482_02089	PV_ATCC8482_copy_02089
OG0002031_1	PV_ATCC8482_02090	PV_ATCC8482_copy_02090
OG0002032_1	PV_ATCC8482_02091	PV_ATCC8482_copy_02091
OG0002033_1	PV_ATCC8482_02092	PV_ATCC8482_copy_02092
OG0002034_1	PV_ATCC8482_02093	PV_ATCC8482_copy_02093
OG0002035_1	PV_ATCC8482_02094	PV_ATCC8482_copy_02094
OG0002036_1	PV_ATCC8482_02095	PV_ATCC8482_copy_02095
OG0002037_1	PV_ATCC8482_02096	PV_ATCC8482_copy_02096
OG0002038_1	PV_ATCC8482_02097	PV_ATCC8482_copy_02097
OG0002039_1	PV_ATCC8482_02099	PV_ATCC8482_copy_02099
OG0002040_1	PV_ATCC8482_02100	PV_ATCC8482_copy_02100
OG0002041_1	PV_ATCC8482_02101	PV_ATCC8482_copy_02101
OG0002042_1	PV_ATCC8482_02102	PV_ATCC8482_copy_02102
OG0002043_1	PV_ATCC8482_02103	PV_ATCC8482_copy_02103
OG0002044_1	PV_ATCC8482_02104	PV_ATCC8482_copy_02104
OG0002045_1	PV_ATCC8482_02105	PV_ATCC8482_copy_02105
OG0002046_1	PV_ATCC8482_02107	PV_ATCC8482_copy_02107
OG0002047_1	PV_ATCC8482_02108	PV_ATCC8482_copy_02108
OG0002048_1	PV_ATCC8482_02109	PV_ATCC8482_copy_02109
OG0002049_1	PV_ATCC8482_02110	PV_ATCC8482_copy_02110
OG0002050_1	PV_ATCC8482_02111	PV_ATCC8482_copy_02111
OG0002051_1	PV_ATCC8482_02112	PV_ATCC8482_copy_02112
OG0002052_1	PV_ATCC8482_02113	PV_ATCC8482_copy_02113
OG0002053_1	PV_ATCC8482_02114	PV_ATCC8482_copy_02114
OG0002054_1	PV_ATCC8482_02115	PV_ATCC8482_copy_02115
OG0002055_1	PV_ATCC8482_02116	PV_ATCC8482_copy_02116
OG0002056_1	PV_ATCC8482_02117	PV_ATCC8482_copy_02117
OG0002057_1	PV_ATCC8482_02118	PV_ATCC8482_copy_02118
OG0002058_1	PV_ATCC8482_02119	PV_ATCC8482_copy_02119
OG0002059_1	PV_ATCC8482_02120	PV_ATCC8482_copy_02120
OG0002060_1	PV_ATCC8482_02121	PV_ATCC8482_copy_02121
OG0002061_1	PV_ATCC8482_02122	PV_ATCC8482_copy_02122
OG0002062_1	PV_ATCC8482_02123	PV_ATCC8482_copy_02123
OG0002063_1	PV_ATCC8482_02124	PV_ATCC8482_copy_02124
OG0002064_1	PV_ATCC8482_02126	PV_ATCC8482_copy_02126
OG0002065_1	PV_ATCC8482_02127	PV_ATCC8482_copy_02127
OG0002066_1	PV_ATCC8482_02128	PV_ATCC8482_copy_02128
OG0002067_1	PV_ATCC8482_02129	PV_ATCC8482_copy_02129
OG0002068_1	PV_ATCC8482_02130	PV_ATCC8482_copy_02130
OG0002069_1	PV_ATCC8482_02131	PV_ATCC8482_copy_02131
OG0002070_1	PV_ATCC8482_02132	PV_ATCC8482_copy_02132
OG0002071_1	PV_ATCC8482_02133	PV_ATCC8482_copy_02133
OG0002072_1	PV_ATCC8482_02134	PV_ATCC8482_copy_02134
OG0002073_1	PV_ATCC8482_02135	PV_ATCC8482_copy_02135
OG0002074_1	PV_ATCC8482_02136	PV_ATCC8482_copy_02136
OG0002075_1	PV_ATCC8482_02137	PV_ATCC8482_copy_02137
OG0002076_1	PV_ATCC8482_02138	PV_ATCC8482_copy_02138
OG0002077_1	PV_ATCC8482_02139	PV_ATCC8482_copy_02139
OG0002078_1	PV_ATCC8482_02140	PV_ATCC8482_copy_02140
OG0002079_1	PV_ATCC8482_02142	PV_ATCC8482_copy_02142
OG0002080_1	PV_ATCC8482_02143	PV_ATCC8482_copy_02143
OG0002081_1	PV_ATCC8482_02144	PV_ATCC8482_copy_02144
OG0002082_1	PV_ATCC8482_02145	PV_ATCC8482_copy_02145
OG0002083_1	PV_ATCC8482_02146	PV_ATCC8482_copy_02146
OG0002084_1	PV_ATCC8482_02147	PV_ATCC8482_copy_02147
OG0002085_1	PV_ATCC8482_02148	PV_ATCC8482_copy_02148
OG0002086_1	PV_ATCC8482_02150	PV_ATCC8482_copy_02150
OG0002087_1	PV_ATCC8482_02151	PV_ATCC8482_copy_02151
OG0002088_1	PV_ATCC8482_02152	PV_ATCC8482_copy_02152
OG0002089_1	PV_ATCC8482_02153	PV_ATCC8482_copy_02153
OG0002090_1	PV_ATCC8482_02154	PV_ATCC8482_copy_02154
OG0002091_1	PV_ATCC8482_02155	PV_ATCC8482_copy_02155
OG0002092_1	PV_ATCC8482_02156	PV_ATCC8482_copy_02156
OG0002093_1	PV_ATCC8482_02157	PV_ATCC8482_copy_02157
OG0002094_1	PV_ATCC8482_02158	PV_ATCC8482_copy_02158
OG0002095_1	PV_ATCC8482_02160	PV_ATCC8482_copy_02160
OG0002096_1	PV_ATCC8482_02161	PV_ATCC8482_copy_02161
OG0002097_1	PV_ATCC8482_02162	PV_ATCC8482_copy_02162
OG0002098_1	PV_ATCC8482_02163	PV_ATCC8482_copy_02163
OG0002099_1	PV_ATCC8482_02164	PV_ATCC8482_copy_02164
OG0002100_1	PV_ATCC8482_02165	PV_ATCC8482_copy_02165
OG0002101_1	PV_ATCC8482_02166	PV_ATCC8482_copy_02166
OG0002102_1	PV_ATCC8482_02167	PV_ATCC8482_copy_02167
OG0002103_1	PV_ATCC8482_02168	PV_ATCC8482_copy_02168
OG0002104_1	PV_ATCC8482_02169	PV_ATCC8482_copy_02169
OG0002105_1	PV_ATCC8482_02170	PV_ATCC8482_copy_02170
OG0002106_1	PV_ATCC8482_02171	PV_ATCC8482_copy_02171
OG0002107_1	PV_ATCC8482_02172	PV_ATCC8482_copy_02172
OG0002108_1	PV_ATCC8482_02173	PV_ATCC8482_copy_02173
OG0002109_1	PV_ATCC8482_02174	PV_ATCC8482_copy_02174
OG0002110_1	PV_ATCC8482_02175	PV_ATCC8482_copy_02175
OG0002111_1	PV_ATCC8482_02176	PV_ATCC8482_copy_02176
OG0002112_1	PV_ATCC8482_02177	PV_ATCC8482_copy_02177
OG0002113_1	PV_ATCC8482_02178	PV_ATCC8482_copy_02178
OG0002114_1	PV_ATCC8482_02180	PV_ATCC8482_copy_02180
OG0002115_1	PV_ATCC8482_02181	PV_ATCC8482_copy_02181
OG0002116_1	PV_ATCC8482_02182	PV_ATCC8482_copy_02182
OG0002117_1	PV_ATCC8482_02183	PV_ATCC8482_copy_02183
OG0002118_1	PV_ATCC8482_02184	PV_ATCC8482_copy_02184
OG0002119_1	PV_ATCC8482_02185	PV_ATCC8482_copy_02185
OG0002120_1	PV_ATCC8482_02186	PV_ATCC8482_copy_02186
OG0002121_1	PV_ATCC8482_02187	PV_ATCC8482_copy_02187
OG0002122_1	PV_ATCC8482_02188	PV_ATCC8482_copy_02188
OG0002123_1	PV_ATCC8482_02189	PV_ATCC8482_copy_02189
OG0002124_1	PV_ATCC8482_02190	PV_ATCC8482_copy_02190
OG0002125_1	PV_ATCC8482_02191	PV_ATCC8482_copy_02191
OG0002126_1	PV_ATCC8482_02192	PV_ATCC8482_copy_02192
OG0002127_1	PV_ATCC8482_02193	PV_ATCC8482_copy_02193
OG0002128_1	PV_ATCC8482_02194	PV_ATCC8482_copy_02194
OG0002129_1	PV_ATCC8482_02195	PV_ATCC8482_copy_02195
OG0002130_1	PV_ATCC8482_02197	PV_ATCC8482_copy_02197
OG0002131_1	PV_ATCC8482_02198	PV_ATCC8482_copy_02198
OG0002132_1	PV_ATCC8482_02199	PV_ATCC8482_copy_02199
OG0002133_1	PV_ATCC8482_02200	PV_ATCC8482_copy_02200
OG0002134_1	PV_ATCC8482_02201	PV_ATCC8482_copy_02201
OG0002135_1	PV_ATCC8482_02202	PV_ATCC8482_copy_02202
OG0002136_1	PV_ATCC8482_02203	PV_ATCC8482_copy_02203
OG0002137_1	PV_ATCC8482_02204	PV_ATCC8482_copy_02204
OG0002138_1	PV_ATCC8482_02205	PV_ATCC8482_copy_02205
OG0002139_1	PV_ATCC8482_02206	PV_ATCC8482_copy_02206
OG0002140_1	PV_ATCC8482_02207	PV_ATCC8482_copy_02207
OG0002141_1	PV_ATCC8482_02208	PV_ATCC8482_copy_02208
OG0002142_1	PV_ATCC8482_02209	PV_ATCC8482_copy_02209
OG0002143_1	PV_ATCC8482_02210	PV_ATCC8482_copy_02210
OG0002144_1	PV_ATCC8482_02211	PV_ATCC8482_copy_02211
OG0002145_1	PV_ATCC8482_02212	PV_ATCC8482_copy_02212
OG0002146_1	PV_ATCC8482_02213	PV_ATCC8482_copy_02213
OG0002147_1	PV_ATCC8482_02214	PV_ATCC8482_copy_02214
OG0002148_1	PV_ATCC8482_02215	PV_ATCC8482_copy_02215
OG0002149_1	PV_ATCC8482_02217	PV_ATCC8482_copy_02217
OG0002150_1	PV_ATCC8482_02218	PV_ATCC8482_copy_02218
OG0002151_1	PV_ATCC8482_02219	PV_ATCC8482_copy_02219
OG0002152_1	PV_ATCC8482_02220	PV_ATCC8482_copy_02220
OG0002153_1	PV_ATCC8482_02221	PV_ATCC8482_copy_02221
OG0002154_1	PV_ATCC8482_02222	PV_ATCC8482_copy_02222
OG0002155_1	PV_ATCC8482_02223	PV_ATCC8482_copy_02223
OG0002156_1	PV_ATCC8482_02224	PV_ATCC8482_copy_02224
OG0002157_1	PV_ATCC8482_02226	PV_ATCC8482_copy_02226
OG0002158_1	PV_ATCC8482_02228	PV_ATCC8482_copy_02228
OG0002159_1	PV_ATCC8482_02229	PV_ATCC8482_copy_02229
OG0002160_1	PV_ATCC8482_02230	PV_ATCC8482_copy_02230
OG0002161_1	PV_ATCC8482_02231	PV_ATCC8482_copy_02231
OG0002162_1	PV_ATCC8482_02234	PV_ATCC8482_copy_02234
OG0002163_1	PV_ATCC8482_02235	PV_ATCC8482_copy_02235
OG0002164_1	PV_ATCC8482_02236	PV_ATCC8482_copy_02236
OG0002165_1	PV_ATCC8482_02237	PV_ATCC8482_copy_02237
OG0002166_1	PV_ATCC8482_02238	PV_ATCC8482_copy_02238
OG0002167_1	PV_ATCC8482_02239	PV_ATCC8482_copy_02239
OG0002168_1	PV_ATCC8482_02240	PV_ATCC8482_copy_02240
OG0002169_1	PV_ATCC8482_02241	PV_ATCC8482_copy_02241
OG0002170_1	PV_ATCC8482_02242	PV_ATCC8482_copy_02242
OG0002171_1	PV_ATCC8482_02243	PV_ATCC8482_copy_02243
OG0002172_1	PV_ATCC8482_02244	PV_ATCC8482_copy_02244
OG0002173_1	PV_ATCC8482_02245	PV_ATCC8482_copy_02245
OG0002174_1	PV_ATCC8482_02246	PV_ATCC8482_copy_02246
OG0002175_1	PV_ATCC8482_02247	PV_ATCC8482_copy_02247
OG0002176_1	PV_ATCC8482_02248	PV_ATCC8482_copy_02248
OG0002177_1	PV_ATCC8482_02249	PV_ATCC8482_copy_02249
OG0002178_1	PV_ATCC8482_02250	PV_ATCC8482_copy_02250
OG0002179_1	PV_ATCC8482_02251	PV_ATCC8482_copy_02251
OG0002180_1	PV_ATCC8482_02252	PV_ATCC8482_copy_02252
OG0002181_1	PV_ATCC8482_02253	PV_ATCC8482_copy_02253
OG0002182_1	PV_ATCC8482_02254	PV_ATCC8482_copy_02254
OG0002183_1	PV_ATCC8482_02255	PV_ATCC8482_copy_02255
OG0002184_1	PV_ATCC8482_02256	PV_ATCC8482_copy_02256
OG0002185_1	PV_ATCC8482_02257	PV_ATCC8482_copy_02257
OG0002186_1	PV_ATCC8482_02258	PV_ATCC8482_copy_02258
OG0002187_1	PV_ATCC8482_02259	PV_ATCC8482_copy_02259
OG0002188_1	PV_ATCC8482_02260	PV_ATCC8482_copy_02260
OG0002189_1	PV_ATCC8482_02261	PV_ATCC8482_copy_02261
OG0002190_1	PV_ATCC8482_02262	PV_ATCC8482_copy_02262
OG0002191_1	PV_ATCC8482_02263	PV_ATCC8482_copy_02263
OG0002192_1	PV_ATCC8482_02264	PV_ATCC8482_copy_02264
OG0002193_1	PV_ATCC8482_02265	PV_ATCC8482_copy_02265
OG0002194_1	PV_ATCC8482_02266	PV_ATCC8482_copy_02266
OG0002195_1	PV_ATCC8482_02267	PV_ATCC8482_copy_02267
OG0002196_1	PV_ATCC8482_02268	PV_ATCC8482_copy_02268
OG0002197_1	PV_ATCC8482_02269	PV_ATCC8482_copy_02269
OG0002198_1	PV_ATCC8482_02270	PV_ATCC8482_copy_02270
OG0002199_1	PV_ATCC8482_02271	PV_ATCC8482_copy_02271
OG0002200_1	PV_ATCC8482_02272	PV_ATCC8482_copy_02272
OG0002201_1	PV_ATCC8482_02273	PV_ATCC8482_copy_02273
OG0002202_1	PV_ATCC8482_02274	PV_ATCC8482_copy_02274
OG0002203_1	PV_ATCC8482_02275	PV_ATCC8482_copy_02275
OG0002204_1	PV_ATCC8482_02276	PV_ATCC8482_copy_02276
OG0002205_1	PV_ATCC8482_02277	PV_ATCC8482_copy_02277
OG0002206_1	PV_ATCC8482_02278	PV_ATCC8482_copy_02278
OG0002207_1	PV_ATCC8482_02279	PV_ATCC8482_copy_02279
OG0002208_1	PV_ATCC8482_02280	PV_ATCC8482_copy_02280
OG0002209_1	PV_ATCC8482_02282	PV_ATCC8482_copy_02282
OG0002210_1	PV_ATCC8482_02283	PV_ATCC8482_copy_02283
OG0002211_1	PV_ATCC8482_02284	PV_ATCC8482_copy_02284
OG0002212_1	PV_ATCC8482_02285	PV_ATCC8482_copy_02285
OG0002213_1	PV_ATCC8482_02286	PV_ATCC8482_copy_02286
OG0002214_1	PV_ATCC8482_02287	PV_ATCC8482_copy_02287
OG0002215_1	PV_ATCC8482_02288	PV_ATCC8482_copy_02288
OG0002216_1	PV_ATCC8482_02289	PV_ATCC8482_copy_02289
OG0002217_1	PV_ATCC8482_02290	PV_ATCC8482_copy_02290
OG0002218_1	PV_ATCC8482_02291	PV_ATCC8482_copy_02291
OG0002219_1	PV_ATCC8482_02292	PV_ATCC8482_copy_02292
OG0002220_1	PV_ATCC8482_02293	PV_ATCC8482_copy_02293
OG0002221_1	PV_ATCC8482_02294	PV_ATCC8482_copy_02294
OG0002222_1	PV_ATCC8482_02295	PV_ATCC8482_copy_02295
OG0002223_1	PV_ATCC8482_02296	PV_ATCC8482_copy_02296
OG0002224_1	PV_ATCC8482_02297	PV_ATCC8482_copy_02297
OG0002225_1	PV_ATCC8482_02298	PV_ATCC8482_copy_02298
OG0002226_1	PV_ATCC8482_02299	PV_ATCC8482_copy_02299
OG0002227_1	PV_ATCC8482_02300	PV_ATCC8482_copy_02300
OG0002228_1	PV_ATCC8482_02301	PV_ATCC8482_copy_02301
OG0002229_1	PV_ATCC8482_02302	PV_ATCC8482_copy_02302
OG0002230_1	PV_ATCC8482_02303	PV_ATCC8482_copy_02303
OG0002231_1	PV_ATCC8482_02304	PV_ATCC8482_copy_02304
OG0002232_1	PV_ATCC8482_02305	PV_ATCC8482_copy_02305
OG0002233_1	PV_ATCC8482_02306	PV_ATCC8482_copy_02306
OG0002234_1	PV_ATCC8482_02307	PV_ATCC8482_copy_02307
OG0002235_1	PV_ATCC8482_02308	PV_ATCC8482_copy_02308
OG0002236_1	PV_ATCC8482_02309	PV_ATCC8482_copy_02309
OG0002237_1	PV_ATCC8482_02310	PV_ATCC8482_copy_02310
OG0002238_1	PV_ATCC8482_02311	PV_ATCC8482_copy_02311
OG0002239_1	PV_ATCC8482_02312	PV_ATCC8482_copy_02312
OG0002240_1	PV_ATCC8482_02314	PV_ATCC8482_copy_02314
OG0002241_1	PV_ATCC8482_02315	PV_ATCC8482_copy_02315
OG0002242_1	PV_ATCC8482_02316	PV_ATCC8482_copy_02316
OG0002243_1	PV_ATCC8482_02317	PV_ATCC8482_copy_02317
OG0002244_1	PV_ATCC8482_02318	PV_ATCC8482_copy_02318
OG0002245_1	PV_ATCC8482_02319	PV_ATCC8482_copy_02319
OG0002246_1	PV_ATCC8482_02320	PV_ATCC8482_copy_02320
OG0002247_1	PV_ATCC8482_02321	PV_ATCC8482_copy_02321
OG0002248_1	PV_ATCC8482_02322	PV_ATCC8482_copy_02322
OG0002249_1	PV_ATCC8482_02323	PV_ATCC8482_copy_02323
OG0002250_1	PV_ATCC8482_02324	PV_ATCC8482_copy_02324
OG0002251_1	PV_ATCC8482_02325	PV_ATCC8482_copy_02325
OG0002252_1	PV_ATCC8482_02326	PV_ATCC8482_copy_02326
OG0002253_1	PV_ATCC8482_02327	PV_ATCC8482_copy_02327
OG0002254_1	PV_ATCC8482_02328	PV_ATCC8482_copy_02328
OG0002255_1	PV_ATCC8482_02329	PV_ATCC8482_copy_02329
OG0002256_1	PV_ATCC8482_02330	PV_ATCC8482_copy_02330
OG0002257_1	PV_ATCC8482_02331	PV_ATCC8482_copy_02331
OG0002258_1	PV_ATCC8482_02333	PV_ATCC8482_copy_02333
OG0002259_1	PV_ATCC8482_02334	PV_ATCC8482_copy_02334
OG0002260_1	PV_ATCC8482_02335	PV_ATCC8482_copy_02335
OG0002261_1	PV_ATCC8482_02336	PV_ATCC8482_copy_02336
OG0002262_1	PV_ATCC8482_02337	PV_ATCC8482_copy_02337
OG0002263_1	PV_ATCC8482_02338	PV_ATCC8482_copy_02338
OG0002264_1	PV_ATCC8482_02339	PV_ATCC8482_copy_02339
OG0002265_1	PV_ATCC8482_02340	PV_ATCC8482_copy_02340
OG0002266_1	PV_ATCC8482_02341	PV_ATCC8482_copy_02341
OG0002267_1	PV_ATCC8482_02342	PV_ATCC8482_copy_02342
OG0002268_1	PV_ATCC8482_02343	PV_ATCC8482_copy_02343
OG0002269_1	PV_ATCC8482_02344	PV_ATCC8482_copy_02344
OG0002270_1	PV_ATCC8482_02345	PV_ATCC8482_copy_02345
OG0002271_1	PV_ATCC8482_02346	PV_ATCC8482_copy_02346
OG0002272_1	PV_ATCC8482_02347	PV_ATCC8482_copy_02347
OG0002273_1	PV_ATCC8482_02349	PV_ATCC8482_copy_02349
OG0002274_1	PV_ATCC8482_02350	PV_ATCC8482_copy_02350
OG0002275_1	PV_ATCC8482_02351	PV_ATCC8482_copy_02351
OG0002276_1	PV_ATCC8482_02352	PV_ATCC8482_copy_02352
OG0002277_1	PV_ATCC8482_02353	PV_ATCC8482_copy_02353
OG0002278_1	PV_ATCC8482_02354	PV_ATCC8482_copy_02354
OG0002279_1	PV_ATCC8482_02355	PV_ATCC8482_copy_02355
OG0002280_1	PV_ATCC8482_02356	PV_ATCC8482_copy_02356
OG0002281_1	PV_ATCC8482_02358	PV_ATCC8482_copy_02358
OG0002282_1	PV_ATCC8482_02359	PV_ATCC8482_copy_02359
OG0002283_1	PV_ATCC8482_02360	PV_ATCC8482_copy_02360
OG0002284_1	PV_ATCC8482_02361	PV_ATCC8482_copy_02361
OG0002285_1	PV_ATCC8482_02362	PV_ATCC8482_copy_02362
OG0002286_1	PV_ATCC8482_02368	PV_ATCC8482_copy_02368
OG0002287_1	PV_ATCC8482_02369	PV_ATCC8482_copy_02369
OG0002288_1	PV_ATCC8482_02370	PV_ATCC8482_copy_02370
OG0002289_1	PV_ATCC8482_02371	PV_ATCC8482_copy_02371
OG0002290_1	PV_ATCC8482_02372	PV_ATCC8482_copy_02372
OG0002291_1	PV_ATCC8482_02373	PV_ATCC8482_copy_02373
OG0002292_1	PV_ATCC8482_02374	PV_ATCC8482_copy_02374
OG0002293_1	PV_ATCC8482_02375	PV_ATCC8482_copy_02375
OG0002294_1	PV_ATCC8482_02376	PV_ATCC8482_copy_02376
OG0002295_1	PV_ATCC8482_02377	PV_ATCC8482_copy_02377
OG0002296_1	PV_ATCC8482_02378	PV_ATCC8482_copy_02378
