Orthogroup	BU_ATCC8492	PV_ATCC8482
OG0001001_1	BU_ATCC8492_00643	NA
OG0001001_2	NA	PV_ATCC8482_00881
OG0001002_1	BU_ATCC8492_00646	NA
OG0001002_2	NA	PV_ATCC8482_00772
OG0001003_1	BU_ATCC8492_00656	PV_ATCC8482_01420
OG0001004_1	BU_ATCC8492_00663	PV_ATCC8482_01416
OG0001005_1	BU_ATCC8492_00664	PV_ATCC8482_01415
OG0001006_1	BU_ATCC8492_00666	PV_ATCC8482_01413
OG0001007_1	BU_ATCC8492_00667	PV_ATCC8482_01369
OG0001008_1	BU_ATCC8492_00668	PV_ATCC8482_01368
OG0001009_1	BU_ATCC8492_00670	PV_ATCC8482_01366
OG0001010_1	BU_ATCC8492_00671	PV_ATCC8482_01365
OG0001011_1	BU_ATCC8492_00674	PV_ATCC8482_01341
OG0001012_1	BU_ATCC8492_00675	PV_ATCC8482_01342
OG0001013_1	BU_ATCC8492_00677	PV_ATCC8482_01343
OG0001014_1	BU_ATCC8492_00679	PV_ATCC8482_01344
OG0001015_1	BU_ATCC8492_00680	PV_ATCC8482_01345
OG0001016_1	BU_ATCC8492_00683	PV_ATCC8482_01348
OG0001017_1	BU_ATCC8492_00684	PV_ATCC8482_01349
OG0001018_1	BU_ATCC8492_00685	PV_ATCC8482_01350
OG0001019_1	BU_ATCC8492_00687	NA
OG0001019_2	NA	PV_ATCC8482_01485
OG0001020_1	BU_ATCC8492_00689	NA
OG0001020_2	NA	PV_ATCC8482_01478
OG0001021_1	BU_ATCC8492_00690	NA
OG0001021_2	NA	PV_ATCC8482_00331
OG0001022_1	BU_ATCC8492_00691	NA
OG0001022_2	NA	PV_ATCC8482_02139
OG0001023_1	BU_ATCC8492_00692	NA
OG0001023_2	NA	PV_ATCC8482_01474
OG0001024_1	BU_ATCC8492_00693	NA
OG0001024_2	NA	PV_ATCC8482_01473
OG0001025_1	BU_ATCC8492_00694	NA
OG0001025_2	NA	PV_ATCC8482_01472
OG0001026_1	BU_ATCC8492_00695	NA
OG0001026_2	NA	PV_ATCC8482_01471
OG0001027_1	BU_ATCC8492_00696	NA
OG0001027_2	NA	PV_ATCC8482_01470
OG0001028_1	BU_ATCC8492_00718	NA
OG0001028_2	NA	PV_ATCC8482_00868
OG0001029_1	BU_ATCC8492_00719	NA
OG0001029_2	NA	PV_ATCC8482_00869
OG0001030_1	BU_ATCC8492_00723	NA
OG0001030_2	NA	PV_ATCC8482_00894
OG0001031_1	BU_ATCC8492_00724	NA
OG0001031_2	NA	PV_ATCC8482_03418
OG0001032_1	BU_ATCC8492_00730	NA
OG0001032_2	NA	PV_ATCC8482_03124
OG0001033_1	BU_ATCC8492_00731	NA
OG0001033_2	NA	PV_ATCC8482_01381
OG0001034_1	BU_ATCC8492_00732	NA
OG0001034_2	NA	PV_ATCC8482_01382
OG0001035_1	BU_ATCC8492_00733	NA
OG0001035_2	NA	PV_ATCC8482_01383
OG0001036_1	BU_ATCC8492_00734	NA
OG0001036_2	NA	PV_ATCC8482_01384
OG0001037_1	BU_ATCC8492_00735	NA
OG0001037_2	NA	PV_ATCC8482_01118
OG0001038_1	BU_ATCC8492_00736	PV_ATCC8482_01032
OG0001039_1	BU_ATCC8492_00737	PV_ATCC8482_01031
OG0001040_1	BU_ATCC8492_00738	PV_ATCC8482_01030
OG0001041_1	BU_ATCC8492_00739	PV_ATCC8482_01029
OG0001042_1	BU_ATCC8492_00741	PV_ATCC8482_01027
OG0001043_1	BU_ATCC8492_00769	PV_ATCC8482_01009
OG0001044_1	BU_ATCC8492_00770	PV_ATCC8482_00929
OG0001045_1	BU_ATCC8492_00772	NA
OG0001045_2	NA	PV_ATCC8482_00627
OG0001046_1	BU_ATCC8492_00774	NA
OG0001046_2	NA	PV_ATCC8482_02800
OG0001047_1	BU_ATCC8492_00775	NA
OG0001047_2	NA	PV_ATCC8482_02799
OG0001048_1	BU_ATCC8492_00776	PV_ATCC8482_00928
OG0001049_1	BU_ATCC8492_00778	PV_ATCC8482_00926
OG0001050_1	BU_ATCC8492_00779	PV_ATCC8482_00906
OG0001051_1	BU_ATCC8492_00780	PV_ATCC8482_00905
OG0001052_1	BU_ATCC8492_00781	PV_ATCC8482_00907
OG0001053_1	BU_ATCC8492_00782	PV_ATCC8482_00908
OG0001054_1	BU_ATCC8492_00783	PV_ATCC8482_00909
OG0001055_1	BU_ATCC8492_00785	PV_ATCC8482_00911
OG0001056_1	BU_ATCC8492_00786	PV_ATCC8482_00912
OG0001057_1	BU_ATCC8492_00787	PV_ATCC8482_00913
OG0001058_1	BU_ATCC8492_00793	NA
OG0001058_2	BU_ATCC8492_01076	NA
OG0001059_1	BU_ATCC8492_00809	PV_ATCC8482_00915
OG0001060_1	BU_ATCC8492_00810	PV_ATCC8482_00916
OG0001061_1	BU_ATCC8492_00812	NA
OG0001061_2	BU_ATCC8492_03213	NA
OG0001062_1	BU_ATCC8492_00814	PV_ATCC8482_00922
OG0001063_1	BU_ATCC8492_00816	NA
OG0001063_2	NA	PV_ATCC8482_00925
OG0001064_1	BU_ATCC8492_00817	NA
OG0001064_2	NA	PV_ATCC8482_01484
OG0001065_1	BU_ATCC8492_00818	NA
OG0001065_2	NA	PV_ATCC8482_01483
OG0001066_1	BU_ATCC8492_00819	NA
OG0001066_2	NA	PV_ATCC8482_01482
OG0001067_1	BU_ATCC8492_00820	NA
OG0001067_2	NA	PV_ATCC8482_01378
OG0001068_1	BU_ATCC8492_00821	NA
OG0001068_2	NA	PV_ATCC8482_01377
OG0001069_1	BU_ATCC8492_00829	NA
OG0001069_2	NA	PV_ATCC8482_01352
OG0001070_1	BU_ATCC8492_00831	NA
OG0001070_2	NA	PV_ATCC8482_03947
OG0001071_1	BU_ATCC8492_00836	NA
OG0001071_2	NA	PV_ATCC8482_01360
OG0001072_1	BU_ATCC8492_00837	NA
OG0001072_2	NA	PV_ATCC8482_01361
OG0001073_1	BU_ATCC8492_00838	PV_ATCC8482_01277
OG0001074_1	BU_ATCC8492_00839	PV_ATCC8482_01278
OG0001075_1	BU_ATCC8492_00842	PV_ATCC8482_01279
OG0001076_1	BU_ATCC8492_00843	PV_ATCC8482_01280
OG0001077_1	BU_ATCC8492_00844	PV_ATCC8482_01281
OG0001078_1	BU_ATCC8492_00845	PV_ATCC8482_01282
OG0001079_1	BU_ATCC8492_00846	PV_ATCC8482_01283
OG0001080_1	BU_ATCC8492_00850	PV_ATCC8482_01285
OG0001081_1	BU_ATCC8492_00851	PV_ATCC8482_01286
OG0001082_1	BU_ATCC8492_00852	PV_ATCC8482_01287
OG0001083_1	BU_ATCC8492_00854	PV_ATCC8482_01289
OG0001084_1	BU_ATCC8492_00855	PV_ATCC8482_01290
OG0001085_1	BU_ATCC8492_00857	NA
OG0001085_2	NA	PV_ATCC8482_01778
OG0001086_1	BU_ATCC8492_00859	PV_ATCC8482_01295
OG0001087_1	BU_ATCC8492_00860	PV_ATCC8482_01122
OG0001088_1	BU_ATCC8492_00861	PV_ATCC8482_01123
OG0001089_1	BU_ATCC8492_00863	PV_ATCC8482_01125
OG0001090_1	BU_ATCC8492_00864	PV_ATCC8482_01127
OG0001091_1	BU_ATCC8492_00865	PV_ATCC8482_01128
OG0001092_1	BU_ATCC8492_00866	PV_ATCC8482_01129
OG0001093_1	BU_ATCC8492_00869	PV_ATCC8482_01131
OG0001094_1	BU_ATCC8492_00870	PV_ATCC8482_01134
OG0001095_1	BU_ATCC8492_00872	PV_ATCC8482_01136
OG0001096_1	BU_ATCC8492_00873	PV_ATCC8482_01137
OG0001097_1	BU_ATCC8492_00874	PV_ATCC8482_01138
OG0001098_1	BU_ATCC8492_00875	PV_ATCC8482_01139
OG0001099_1	BU_ATCC8492_00876	PV_ATCC8482_01143
OG0001100_1	BU_ATCC8492_00877	PV_ATCC8482_01144
OG0001101_1	BU_ATCC8492_00892	PV_ATCC8482_01145
OG0001102_1	BU_ATCC8492_00893	PV_ATCC8482_01146
OG0001103_1	BU_ATCC8492_00898	PV_ATCC8482_01147
OG0001104_1	BU_ATCC8492_00899	PV_ATCC8482_01148
OG0001105_1	BU_ATCC8492_00902	PV_ATCC8482_01237
OG0001106_1	BU_ATCC8492_00903	PV_ATCC8482_01236
OG0001107_1	BU_ATCC8492_00904	PV_ATCC8482_01235
OG0001108_1	BU_ATCC8492_00905	PV_ATCC8482_01234
OG0001109_1	BU_ATCC8492_00906	PV_ATCC8482_01233
OG0001110_1	BU_ATCC8492_00907	PV_ATCC8482_01232
OG0001111_1	BU_ATCC8492_00908	PV_ATCC8482_01231
OG0001112_1	BU_ATCC8492_00930	PV_ATCC8482_01230
OG0001113_1	BU_ATCC8492_00931	PV_ATCC8482_01218
OG0001114_1	BU_ATCC8492_00932	PV_ATCC8482_01217
OG0001115_1	BU_ATCC8492_00933	PV_ATCC8482_01216
OG0001116_1	BU_ATCC8492_00934	PV_ATCC8482_01215
OG0001117_1	BU_ATCC8492_00935	PV_ATCC8482_01214
OG0001118_1	BU_ATCC8492_00936	PV_ATCC8482_01213
OG0001119_1	BU_ATCC8492_00937	PV_ATCC8482_01212
OG0001120_1	BU_ATCC8492_00939	PV_ATCC8482_01209
OG0001121_1	BU_ATCC8492_00941	PV_ATCC8482_01207
OG0001122_1	BU_ATCC8492_00946	NA
OG0001122_2	NA	PV_ATCC8482_01150
OG0001123_1	BU_ATCC8492_00957	PV_ATCC8482_01153
OG0001124_1	BU_ATCC8492_00960	PV_ATCC8482_01155
OG0001125_1	BU_ATCC8492_00963	PV_ATCC8482_01178
OG0001126_1	BU_ATCC8492_00964	PV_ATCC8482_01180
OG0001127_1	BU_ATCC8492_00966	NA
OG0001127_2	NA	PV_ATCC8482_01240
OG0001128_1	BU_ATCC8492_00967	PV_ATCC8482_01182
OG0001129_1	BU_ATCC8492_00968	PV_ATCC8482_01183
OG0001130_1	BU_ATCC8492_00969	PV_ATCC8482_01184
OG0001131_1	BU_ATCC8492_00970	NA
OG0001131_2	NA	PV_ATCC8482_03346
OG0001132_1	BU_ATCC8492_00972	PV_ATCC8482_01185
OG0001133_1	BU_ATCC8492_00973	PV_ATCC8482_01187
OG0001134_1	BU_ATCC8492_00974	PV_ATCC8482_01189
OG0001135_1	BU_ATCC8492_00975	PV_ATCC8482_01191
OG0001136_1	BU_ATCC8492_00976	PV_ATCC8482_01192
OG0001137_1	BU_ATCC8492_00977	NA
OG0001137_2	NA	PV_ATCC8482_03366
OG0001138_1	BU_ATCC8492_00986	NA
OG0001138_2	NA	PV_ATCC8482_01422
OG0001139_1	BU_ATCC8492_01009	NA
OG0001139_2	NA	PV_ATCC8482_00866
OG0001140_1	BU_ATCC8492_01011	NA
OG0001140_2	NA	PV_ATCC8482_00865
OG0001141_1	BU_ATCC8492_01037	PV_ATCC8482_01250
OG0001142_1	BU_ATCC8492_01038	NA
OG0001142_2	NA	PV_ATCC8482_04113
OG0001143_1	BU_ATCC8492_01039	PV_ATCC8482_01251
OG0001144_1	BU_ATCC8492_01042	NA
OG0001144_2	NA	PV_ATCC8482_03112
OG0001145_1	BU_ATCC8492_01044	PV_ATCC8482_01254
OG0001146_1	BU_ATCC8492_01045	PV_ATCC8482_01255
OG0001147_1	BU_ATCC8492_01046	PV_ATCC8482_01256
OG0001148_1	BU_ATCC8492_01047	PV_ATCC8482_01257
OG0001149_1	BU_ATCC8492_01048	PV_ATCC8482_01258
OG0001150_1	BU_ATCC8492_01049	PV_ATCC8482_01259
OG0001151_1	BU_ATCC8492_01050	PV_ATCC8482_01260
OG0001152_1	BU_ATCC8492_01051	PV_ATCC8482_01261
OG0001153_1	BU_ATCC8492_01058	NA
OG0001153_2	NA	PV_ATCC8482_02293
OG0001154_1	BU_ATCC8492_01063	NA
OG0001154_2	NA	PV_ATCC8482_02296
OG0001155_1	BU_ATCC8492_01066	PV_ATCC8482_01264
OG0001156_1	BU_ATCC8492_01067	PV_ATCC8482_01265
OG0001157_1	BU_ATCC8492_01077	PV_ATCC8482_01335
OG0001158_1	BU_ATCC8492_01078	PV_ATCC8482_01336
OG0001159_1	BU_ATCC8492_01079	NA
OG0001159_2	NA	PV_ATCC8482_01266
OG0001160_1	BU_ATCC8492_01080	PV_ATCC8482_01337
OG0001161_1	BU_ATCC8492_01081	PV_ATCC8482_01338
OG0001162_1	BU_ATCC8492_01082	NA
OG0001162_2	NA	PV_ATCC8482_00879
OG0001163_1	BU_ATCC8492_01083	NA
OG0001163_2	NA	PV_ATCC8482_00880
OG0001164_1	BU_ATCC8492_01086	NA
OG0001164_2	NA	PV_ATCC8482_01340
OG0001165_1	BU_ATCC8492_01088	NA
OG0001165_2	BU_ATCC8492_01089	NA
OG0001166_1	BU_ATCC8492_01091	PV_ATCC8482_01319
OG0001167_1	BU_ATCC8492_01092	PV_ATCC8482_01318
OG0001168_1	BU_ATCC8492_01093	PV_ATCC8482_01316
OG0001169_1	BU_ATCC8492_01094	NA
OG0001169_2	NA	PV_ATCC8482_02497
OG0001170_1	BU_ATCC8492_01100	PV_ATCC8482_01309
OG0001171_1	BU_ATCC8492_01101	PV_ATCC8482_01308
OG0001172_1	BU_ATCC8492_01103	PV_ATCC8482_01307
OG0001173_1	BU_ATCC8492_01104	PV_ATCC8482_01306
OG0001174_1	BU_ATCC8492_01105	PV_ATCC8482_01305
OG0001175_1	BU_ATCC8492_01106	PV_ATCC8482_01304
OG0001176_1	BU_ATCC8492_01107	PV_ATCC8482_01303
OG0001177_1	BU_ATCC8492_01109	NA
OG0001177_2	NA	PV_ATCC8482_00167
OG0001178_1	BU_ATCC8492_01111	PV_ATCC8482_01296
OG0001179_1	BU_ATCC8492_01112	NA
OG0001179_2	NA	PV_ATCC8482_00128
OG0001180_1	BU_ATCC8492_01119	NA
OG0001180_2	NA	PV_ATCC8482_01889
OG0001181_1	BU_ATCC8492_01125	PV_ATCC8482_01075
OG0001182_1	BU_ATCC8492_01126	PV_ATCC8482_01074
OG0001183_1	BU_ATCC8492_01127	NA
OG0001183_2	NA	PV_ATCC8482_00347
OG0001184_1	BU_ATCC8492_01130	NA
OG0001184_2	NA	PV_ATCC8482_03123
OG0001185_1	BU_ATCC8492_01131	NA
OG0001185_2	NA	PV_ATCC8482_01045
OG0001186_1	BU_ATCC8492_01132	NA
OG0001186_2	NA	PV_ATCC8482_01035
OG0001187_1	BU_ATCC8492_01134	PV_ATCC8482_01076
OG0001188_1	BU_ATCC8492_01135	PV_ATCC8482_01077
OG0001189_1	BU_ATCC8492_01136	PV_ATCC8482_01086
OG0001190_1	BU_ATCC8492_01138	PV_ATCC8482_01088
OG0001191_1	BU_ATCC8492_01139	PV_ATCC8482_01089
OG0001192_1	BU_ATCC8492_01141	PV_ATCC8482_01098
OG0001193_1	BU_ATCC8492_01144	NA
OG0001193_2	NA	PV_ATCC8482_01795
OG0001194_1	BU_ATCC8492_01149	PV_ATCC8482_01099
OG0001195_1	BU_ATCC8492_01153	PV_ATCC8482_01103
OG0001196_1	BU_ATCC8492_01158	PV_ATCC8482_01108
OG0001197_1	BU_ATCC8492_01174	NA
OG0001197_2	NA	PV_ATCC8482_01117
OG0001198_1	BU_ATCC8492_03229	NA
OG0001198_2	BU_ATCC8492_01175	NA
OG0001199_1	BU_ATCC8492_01177	NA
OG0001199_2	BU_ATCC8492_03231	NA
OG0001200_1	BU_ATCC8492_03232	NA
OG0001200_2	BU_ATCC8492_01178	NA
OG0001201_1	BU_ATCC8492_03233	NA
OG0001201_2	BU_ATCC8492_01179	NA
OG0001202_1	BU_ATCC8492_01180	NA
OG0001202_2	NA	PV_ATCC8482_01668
OG0001203_1	BU_ATCC8492_01181	PV_ATCC8482_01385
OG0001204_1	BU_ATCC8492_01182	PV_ATCC8482_01386
OG0001205_1	BU_ATCC8492_01183	PV_ATCC8482_01387
OG0001206_1	BU_ATCC8492_01184	PV_ATCC8482_01388
OG0001207_1	BU_ATCC8492_01185	PV_ATCC8482_01389
OG0001208_1	BU_ATCC8492_01189	NA
OG0001208_2	NA	PV_ATCC8482_01124
OG0001209_1	BU_ATCC8492_01190	PV_ATCC8482_01391
OG0001210_1	BU_ATCC8492_01191	PV_ATCC8482_01402
OG0001211_1	BU_ATCC8492_01202	PV_ATCC8482_01403
OG0001212_1	BU_ATCC8492_01203	PV_ATCC8482_01404
OG0001213_1	BU_ATCC8492_01204	PV_ATCC8482_01405
OG0001214_1	BU_ATCC8492_01205	PV_ATCC8482_01406
OG0001215_1	BU_ATCC8492_01206	PV_ATCC8482_01407
OG0001216_1	BU_ATCC8492_01207	PV_ATCC8482_01408
OG0001217_1	BU_ATCC8492_01208	PV_ATCC8482_01409
OG0001218_1	BU_ATCC8492_01209	PV_ATCC8482_01410
OG0001219_1	BU_ATCC8492_01212	NA
OG0001219_2	NA	PV_ATCC8482_02344
OG0001220_1	BU_ATCC8492_01216	NA
OG0001220_2	NA	PV_ATCC8482_02275
OG0001221_1	BU_ATCC8492_01217	NA
OG0001221_2	NA	PV_ATCC8482_01487
OG0001222_1	BU_ATCC8492_01218	NA
OG0001222_2	NA	PV_ATCC8482_01488
OG0001223_1	BU_ATCC8492_01219	NA
OG0001223_2	NA	PV_ATCC8482_01489
OG0001224_1	BU_ATCC8492_01220	NA
OG0001224_2	NA	PV_ATCC8482_01490
OG0001225_1	BU_ATCC8492_01221	NA
OG0001225_2	NA	PV_ATCC8482_01491
OG0001226_1	BU_ATCC8492_01229	NA
OG0001226_2	NA	PV_ATCC8482_03836
OG0001227_1	BU_ATCC8492_01232	NA
OG0001227_2	BU_ATCC8492_03012	NA
OG0001228_1	BU_ATCC8492_01235	NA
OG0001228_2	NA	PV_ATCC8482_00210
OG0001229_1	BU_ATCC8492_01240	NA
OG0001229_2	NA	PV_ATCC8482_00042
OG0001230_1	BU_ATCC8492_01248	PV_ATCC8482_01525
OG0001231_1	BU_ATCC8492_01249	PV_ATCC8482_01526
OG0001232_1	BU_ATCC8492_01250	PV_ATCC8482_01527
OG0001233_1	BU_ATCC8492_01251	NA
OG0001233_2	NA	PV_ATCC8482_02715
OG0001234_1	BU_ATCC8492_01252	PV_ATCC8482_01520
OG0001235_1	BU_ATCC8492_01253	NA
OG0001235_2	NA	PV_ATCC8482_03067
OG0001236_1	BU_ATCC8492_01254	PV_ATCC8482_01517
OG0001237_1	BU_ATCC8492_01256	NA
OG0001237_2	NA	PV_ATCC8482_01276
OG0001238_1	BU_ATCC8492_01262	NA
OG0001238_2	NA	PV_ATCC8482_01997
OG0001239_1	BU_ATCC8492_01263	NA
OG0001239_2	NA	PV_ATCC8482_03793
OG0001240_1	BU_ATCC8492_01264	NA
OG0001240_2	NA	PV_ATCC8482_03792
OG0001241_1	BU_ATCC8492_01271	PV_ATCC8482_01531
OG0001242_1	BU_ATCC8492_01272	PV_ATCC8482_01529
OG0001243_1	BU_ATCC8492_01274	NA
OG0001243_2	BU_ATCC8492_02819	NA
OG0001244_1	BU_ATCC8492_01278	NA
OG0001244_2	BU_ATCC8492_02815	NA
OG0001245_1	BU_ATCC8492_01279	NA
OG0001245_2	NA	PV_ATCC8482_01005
OG0001246_1	BU_ATCC8492_01280	PV_ATCC8482_03607
OG0001247_1	BU_ATCC8492_01281	PV_ATCC8482_03608
OG0001248_1	BU_ATCC8492_01283	PV_ATCC8482_03610
OG0001249_1	BU_ATCC8492_01286	PV_ATCC8482_03613
OG0001250_1	BU_ATCC8492_01287	PV_ATCC8482_03614
OG0001251_1	BU_ATCC8492_01289	PV_ATCC8482_03616
OG0001252_1	BU_ATCC8492_01290	PV_ATCC8482_03617
OG0001253_1	BU_ATCC8492_01291	PV_ATCC8482_03618
OG0001254_1	BU_ATCC8492_01315	NA
OG0001254_2	NA	PV_ATCC8482_01532
OG0001255_1	BU_ATCC8492_01316	NA
OG0001255_2	NA	PV_ATCC8482_01533
OG0001256_1	BU_ATCC8492_01317	NA
OG0001256_2	NA	PV_ATCC8482_01534
OG0001257_1	BU_ATCC8492_01318	PV_ATCC8482_00862
OG0001258_1	BU_ATCC8492_01319	PV_ATCC8482_00861
OG0001259_1	BU_ATCC8492_01320	PV_ATCC8482_00860
OG0001260_1	BU_ATCC8492_01322	PV_ATCC8482_00858
OG0001261_1	BU_ATCC8492_01326	PV_ATCC8482_00853
OG0001262_1	BU_ATCC8492_01328	PV_ATCC8482_00850
OG0001263_1	BU_ATCC8492_01329	PV_ATCC8482_00849
OG0001264_1	BU_ATCC8492_01330	PV_ATCC8482_00848
OG0001265_1	BU_ATCC8492_01331	PV_ATCC8482_00847
OG0001266_1	BU_ATCC8492_01332	PV_ATCC8482_00846
OG0001267_1	BU_ATCC8492_01333	PV_ATCC8482_00845
OG0001268_1	BU_ATCC8492_01334	PV_ATCC8482_00844
OG0001269_1	BU_ATCC8492_01335	PV_ATCC8482_00842
OG0001270_1	BU_ATCC8492_01336	PV_ATCC8482_00841
OG0001271_1	BU_ATCC8492_01337	PV_ATCC8482_00840
OG0001272_1	BU_ATCC8492_01338	PV_ATCC8482_00839
OG0001273_1	BU_ATCC8492_01339	PV_ATCC8482_00838
OG0001274_1	BU_ATCC8492_01340	PV_ATCC8482_00837
OG0001275_1	BU_ATCC8492_01341	PV_ATCC8482_00836
OG0001276_1	BU_ATCC8492_01342	PV_ATCC8482_00835
OG0001277_1	BU_ATCC8492_01343	PV_ATCC8482_00834
OG0001278_1	BU_ATCC8492_01344	PV_ATCC8482_00833
OG0001279_1	BU_ATCC8492_01345	PV_ATCC8482_00832
OG0001280_1	BU_ATCC8492_01346	PV_ATCC8482_00831
OG0001281_1	BU_ATCC8492_01347	PV_ATCC8482_00830
OG0001282_1	BU_ATCC8492_01348	PV_ATCC8482_00829
OG0001283_1	BU_ATCC8492_01349	PV_ATCC8482_00828
OG0001284_1	BU_ATCC8492_01350	PV_ATCC8482_00827
OG0001285_1	BU_ATCC8492_01351	PV_ATCC8482_00826
OG0001286_1	BU_ATCC8492_01352	PV_ATCC8482_00825
OG0001287_1	BU_ATCC8492_01353	PV_ATCC8482_00824
OG0001288_1	BU_ATCC8492_01354	PV_ATCC8482_00823
OG0001289_1	BU_ATCC8492_01355	PV_ATCC8482_00822
OG0001290_1	BU_ATCC8492_01356	PV_ATCC8482_00821
OG0001291_1	BU_ATCC8492_01357	PV_ATCC8482_00820
OG0001292_1	BU_ATCC8492_01358	PV_ATCC8482_00819
OG0001293_1	BU_ATCC8492_01359	PV_ATCC8482_00818
OG0001294_1	BU_ATCC8492_01360	PV_ATCC8482_00817
OG0001295_1	BU_ATCC8492_01361	PV_ATCC8482_00816
OG0001296_1	BU_ATCC8492_01362	PV_ATCC8482_00815
OG0001297_1	BU_ATCC8492_01363	PV_ATCC8482_00814
OG0001298_1	BU_ATCC8492_01364	PV_ATCC8482_00813
OG0001299_1	BU_ATCC8492_01365	PV_ATCC8482_00812
OG0001300_1	BU_ATCC8492_01366	PV_ATCC8482_00811
OG0001301_1	BU_ATCC8492_01367	PV_ATCC8482_00810
OG0001302_1	BU_ATCC8492_01368	PV_ATCC8482_00809
OG0001303_1	BU_ATCC8492_01369	NA
OG0001303_2	NA	PV_ATCC8482_01676
OG0001304_1	BU_ATCC8492_01370	PV_ATCC8482_00807
OG0001305_1	BU_ATCC8492_01374	NA
OG0001305_2	NA	PV_ATCC8482_03136
OG0001306_1	BU_ATCC8492_01375	NA
OG0001306_2	NA	PV_ATCC8482_03137
OG0001307_1	BU_ATCC8492_01379	NA
OG0001307_2	NA	PV_ATCC8482_00350
OG0001308_1	BU_ATCC8492_01380	NA
OG0001308_2	NA	PV_ATCC8482_00352
OG0001309_1	BU_ATCC8492_01381	NA
OG0001309_2	NA	PV_ATCC8482_00354
OG0001310_1	BU_ATCC8492_01382	NA
OG0001310_2	NA	PV_ATCC8482_00355
OG0001311_1	BU_ATCC8492_01384	NA
OG0001311_2	NA	PV_ATCC8482_00249
OG0001312_1	BU_ATCC8492_01385	NA
OG0001312_2	NA	PV_ATCC8482_00248
OG0001313_1	BU_ATCC8492_01386	NA
OG0001313_2	NA	PV_ATCC8482_00247
OG0001314_1	BU_ATCC8492_01387	NA
OG0001314_2	NA	PV_ATCC8482_00246
OG0001315_1	BU_ATCC8492_01388	NA
OG0001315_2	NA	PV_ATCC8482_00245
OG0001316_1	BU_ATCC8492_01389	NA
OG0001316_2	NA	PV_ATCC8482_00244
OG0001317_1	BU_ATCC8492_01390	NA
OG0001317_2	NA	PV_ATCC8482_00243
OG0001318_1	BU_ATCC8492_01393	NA
OG0001318_2	NA	PV_ATCC8482_01736
OG0001319_1	BU_ATCC8492_01397	NA
OG0001319_2	NA	PV_ATCC8482_01840
OG0001320_1	BU_ATCC8492_01406	NA
OG0001320_2	NA	PV_ATCC8482_01677
OG0001321_1	BU_ATCC8492_01407	NA
OG0001321_2	NA	PV_ATCC8482_01678
OG0001322_1	BU_ATCC8492_01408	NA
OG0001322_2	NA	PV_ATCC8482_01679
OG0001323_1	BU_ATCC8492_01410	NA
OG0001323_2	NA	PV_ATCC8482_01681
OG0001324_1	BU_ATCC8492_01411	NA
OG0001324_2	NA	PV_ATCC8482_01682
OG0001325_1	BU_ATCC8492_01414	NA
OG0001325_2	NA	PV_ATCC8482_01684
OG0001326_1	BU_ATCC8492_01417	NA
OG0001326_2	NA	PV_ATCC8482_02872
OG0001327_1	BU_ATCC8492_01419	PV_ATCC8482_00404
OG0001328_1	BU_ATCC8492_01420	PV_ATCC8482_00403
OG0001329_1	BU_ATCC8492_01421	PV_ATCC8482_00402
OG0001330_1	BU_ATCC8492_01425	PV_ATCC8482_00396
OG0001331_1	BU_ATCC8492_01427	PV_ATCC8482_00398
OG0001332_1	BU_ATCC8492_01428	PV_ATCC8482_00399
OG0001333_1	BU_ATCC8492_01429	PV_ATCC8482_00395
OG0001334_1	BU_ATCC8492_01430	PV_ATCC8482_00394
OG0001335_1	BU_ATCC8492_01441	NA
OG0001335_2	NA	PV_ATCC8482_03348
OG0001336_1	BU_ATCC8492_01444	PV_ATCC8482_02098
OG0001337_1	BU_ATCC8492_01445	PV_ATCC8482_02099
OG0001338_1	BU_ATCC8492_01447	PV_ATCC8482_01891
OG0001339_1	BU_ATCC8492_01448	PV_ATCC8482_01892
OG0001340_1	BU_ATCC8492_01449	PV_ATCC8482_01893
OG0001341_1	BU_ATCC8492_01450	PV_ATCC8482_01894
OG0001342_1	BU_ATCC8492_01451	PV_ATCC8482_01895
OG0001343_1	BU_ATCC8492_01452	PV_ATCC8482_01896
OG0001344_1	BU_ATCC8492_01455	PV_ATCC8482_01897
OG0001345_1	BU_ATCC8492_01456	PV_ATCC8482_01898
OG0001346_1	BU_ATCC8492_01457	PV_ATCC8482_01899
OG0001347_1	BU_ATCC8492_01460	PV_ATCC8482_02107
OG0001348_1	BU_ATCC8492_01461	PV_ATCC8482_02108
OG0001349_1	BU_ATCC8492_01462	PV_ATCC8482_02109
OG0001350_1	BU_ATCC8492_01465	PV_ATCC8482_02110
OG0001351_1	BU_ATCC8492_01466	PV_ATCC8482_02111
OG0001352_1	BU_ATCC8492_01468	PV_ATCC8482_02112
OG0001353_1	BU_ATCC8492_01469	PV_ATCC8482_02114
OG0001354_1	BU_ATCC8492_01470	NA
OG0001354_2	NA	PV_ATCC8482_00359
OG0001355_1	BU_ATCC8492_01472	PV_ATCC8482_02115
OG0001356_1	BU_ATCC8492_01473	PV_ATCC8482_02116
OG0001357_1	BU_ATCC8492_01474	PV_ATCC8482_02117
OG0001358_1	BU_ATCC8492_01477	NA
OG0001358_2	NA	PV_ATCC8482_03997
OG0001359_1	BU_ATCC8492_01478	NA
OG0001359_2	NA	PV_ATCC8482_03731
OG0001360_1	BU_ATCC8492_01479	NA
OG0001360_2	NA	PV_ATCC8482_03732
OG0001361_1	BU_ATCC8492_03770	NA
OG0001361_2	BU_ATCC8492_01487	NA
